Gene_Group;Annotation;Members
5283; Q1M7F5_RHIL3 Formamidase OS=Rhizobium leguminosarum bv. viciae (strain 3841) ;199
5284; Q1M7F4_RHIL3 Putative amidase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5285; Q1M7F3_RHIL3 Putative cyanuric acid amidohydrolase OS=Rhizobium leguminosarum bv. ;199
5286; Q1M7F2_RHIL3 Putative ABC transporter component OS=Rhizobium leguminosarum bv. ;199
5287; Q1M7F1_RHIL3 Putative isochorismatase OS=Rhizobium leguminosarum bv. viciae ;199
5288; Q1M7F0_RHIL3 Allophanate hydrolase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5289; Q1M7E9_RHIL3 Putative ATP-binding component of ABC transporter OS=Rhizobium ;199
5290; Q1M7E8_RHIL3 Putative permease component of ABC transporter OS=Rhizobium ;199
5291; Q1M7E7_RHIL3 Putative permease component of ABC transporter OS=Rhizobium ;199
5292; Q1M7E6_RHIL3 Putative substrate-binding component of ABC transporter ;199
5293; Q1MKA5_RHIL3 Putative ketoreductase OS=Rhizobium leguminosarum bv. viciae ;199
5294; Q1M9L5_RHIL3 Putative integrase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5295; Q1M847_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5296; Q1MKB6_RHIL3 Putative beta-lactamase family protein OS=Rhizobium leguminosarum ;199
5297; Q1MKB7_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5298; Q1MKB8_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;199
5299; Q1MKB9_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;199
5300; Q1MKC0_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5301; Q1MKC1_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5302; Q1MKC1_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5303; Q1MKC2_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5304; Q1MKC3_RHIL3 Pyruvate, phosphate dikinase (Ec 2.7.9.1) (Pyruvate, orthophosphate ;199
5305; Q1ME11_RHIL3 Putative lytic transglycosylase OS=Rhizobium leguminosarum bv. viciae ;199
5306; Q1ME12_RHIL3 Putative glycosyl transferase OS=Rhizobium leguminosarum bv. viciae ;199
5307; Q1ME13_RHIL3 Putative S-adenosylmethionine:diacylgycerolhomoserine-N- ;199
5308; Q1ME14_RHIL3 Putative S-adenosylmethionine:diacylglycerol 3-amino-3-carboxypropyl ;199
5309; Q1ME15_RHIL3 Putative hydrolase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5310; Q1ME16_RHIL3 Putative SLT domain transglycosylase OS=Rhizobium leguminosarum bv. ;199
5311; Q1ME17_RHIL3 Putative transmembrane efflux protein OS=Rhizobium leguminosarum ;199
5312; Q1ME18_RHIL3 Pyrophosphate--fructose 6-phosphate 1-phosphotransferase OS=Rhizobium ;199
5313; Q1ME19_RHIL3 Putative dnaJ-like chaperone OS=Rhizobium leguminosarum bv. viciae ;199
5314; Q1ME20_RHIL3 Putative signalling and peptidoglycan binding protein OS=Rhizobium ;199
5315; Q1ME21_RHIL3 Putative transglycosylase OS=Rhizobium leguminosarum bv. viciae ;199
5316; Q1M594_RHIL3 Putative ribokinase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5317; Q1M595_RHIL3 Putative permease component of ABC transporter OS=Rhizobium ;199
5318; Q1M596_RHIL3 Putative permease component of ABC transporter OS=Rhizobium ;199
5319; Q1M597_RHIL3 Putative substrate-binding component of ABC transporter OS=Rhizobium ;199
5320; Q1M598_RHIL3 Putative transcriptional regulator OS=Rhizobium leguminosarum bv. ;199
5321; Q1M599_RHIL3 Putative dihydrodipicolinate synthase OS=Rhizobium leguminosarum ;199
5322; Q1M5A0_RHIL3 Putative replication protein C OS=Rhizobium leguminosarum bv. viciae ;199
5323; Q1M5A1_RHIL3 Putative replication protein B OS=Rhizobium leguminosarum bv. ;199
5324; Q1M5A2_RHIL3 Putative replication protein A OS=Rhizobium leguminosarum bv. viciae ;199
5326; Q1M324_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5327; Q1M391_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;199
5328; Q1M390_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;199
5329; Q1M389_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5330; Q1M388_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5331; Q1M387_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5332; Q1M386_RHIL3 Putative GerE family transcriptional regulator OS=Rhizobium ;199
5333; Q1M385_RHIL3 Putative LacI family transcriptional regulator OS=Rhizobium ;199
5334; Q1M384_RHIL3 Putative substrate-binding periplasmic protein OS=Rhizobium ;199
5335; Q1M383_RHIL3 Putative ATP-binding component of ABC transporter OS=Rhizobium ;199
5336; Q1M382_RHIL3 Putative D-amino acid oxidase OS=Rhizobium leguminosarum bv. viciae ;199
5338; Q1M380_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5339; Q1M379_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;199
5340; Q1M378_RHIL3 Putative phospholipase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5341; Q1MJY7_RHIL3 Conserved hypothetical exported protein OS=Rhizobium leguminosarum ;199
5342; Q1MJY6_RHIL3 Putative TetR family transcriptional regulator OS=Rhizobium ;199
5343; Q1MJY5_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5344; Q1MJY4_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5345; ****** No hits found ****** ;199
5346; Q1MJY3_RHIL3 Putative short-chain dehydrogenase/oxidoreductase OS=Rhizobium ;199
5347; Q1MJY2_RHIL3 Putative AraC family transcriptional regulator OS=Rhizobium ;199
5348; Q1MJY1_RHIL3 Putative TetR family transcriptional regulator OS=Rhizobium ;199
5349; Q1MJY0_RHIL3 Putative glyxoylase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5350; Q1MJX8_RHIL3 Putative arylsulfatase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5351; Q1MH08_RHIL3 Putative arylsulfatase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5352; Q1M8B9_RHIL3 Putative integrase-like protein OS=Rhizobium leguminosarum bv. viciae ;199
5353; Q1M9J8_RHIL3 Putative phage integrase OS=Rhizobium leguminosarum bv. viciae ;199
5354; Q1M8C2_RHIL3 Putative RepC replication protein OS=Rhizobium leguminosarum bv. ;199
5355; Q1M8C3_RHIL3 Putative RepB replication protein OS=Rhizobium leguminosarum bv. ;199
5356; Q1M8C4_RHIL3 Putative RepA replication protein OS=Rhizobium leguminosarum bv. ;199
5357; Q1M740_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;199
5358; Q1M741_RHIL3 Trehalose 6-phosphate phosphatase OS=Rhizobium leguminosarum bv. ;199
5359; Q1M742_RHIL3 Putative AraC family transcriptional regulator OS=Rhizobium ;199
5360; Q1M743_RHIL3 Putative substrate-binding component of ABC transporter OS=Rhizobium ;199
5361; Q1MF29_RHIL3 Conserved hypothetical exported protein OS=Rhizobium leguminosarum ;199
5362; Q1MF28_RHIL3 Putative glycosyl hydrolase OS=Rhizobium leguminosarum bv. viciae ;199
5363; Q1MF27_RHIL3 UvrABC system protein B OS=Rhizobium leguminosarum bv. viciae (strain ;199
5364; Q1MF24_RHIL3 Putative acetyltransferase OS=Rhizobium leguminosarum bv. viciae ;199
5365; Q1MF23_RHIL3 Putative calcium-binding cadherin-like RTX protein OS=Rhizobium ;199
5366; Q1M671_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5367; Q1M816_RHIL3 Putative IclR family transcriptional regulatory protein ;199
5368; Q1M815_RHIL3 Putative succinate-semialdehyde dehydrogenase [NADP+] OS=Rhizobium ;199
5369; Q1M814_RHIL3 Putative 1,3-propanediol dehydrogenase OS=Rhizobium leguminosarum bv. ;199
5370; AHLLM_RHIL3 N-acyl homoserine lactonase AttM OS=Rhizobium leguminosarum bv. ;199
5371; Q1M812_RHIL3 Homoserine O-acetyltransferase OS=Rhizobium leguminosarum bv. viciae ;199
5372; ****** No hits found ****** ;199
5373; Q1MGP7_RHIL3 Glutamine--fructose-6-phosphate aminotransferase [isomerizing] ;199
5374; Q1MGP6_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5375; Q1MGP5_RHIL3 ATP-dependent DNA helicase RecG OS=Rhizobium leguminosarum bv. viciae ;199
5376; Q1MGP4_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5377; Q1MGP3_RHIL3 Transcription-repair-coupling factor OS=Rhizobium leguminosarum bv. ;199
5378; Q1MGP2_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5379; Q1MGP1_RHIL3 Putative Dsb family thioredoxin protein OS=Rhizobium leguminosarum ;199
5380; Q1MGP0_RHIL3 Conserved hypothetical exported protein OS=Rhizobium leguminosarum ;199
5381; Q1MGN9_RHIL3 Putative invasion-associated protein OS=Rhizobium leguminosarum bv. ;199
5382; Q1M3Q0_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5383; Q1M6B0_RHIL3 Putative ATP-binding component of ABC transporter OS=Rhizobium ;199
5384; Q1M6A9_RHIL3 Putative ATP-binding component of ABC transporter OS=Rhizobium ;199
5385; Q1M6A8_RHIL3 Putative substrate-binding component of ABC transporter ;199
5386; Q1M6A7_RHIL3 Putative permease component of ABC transporter OS=Rhizobium ;199
5387; Q1M6A6_RHIL3 Putative substrate-binding component of ABC transporter OS=Rhizobium ;199
5388; Q1M6A5_RHIL3 Putative alpha-N-arabinofuranosidase OS=Rhizobium leguminosarum bv. ;199
5389; Q1M6A4_RHIL3 Putative DNA-binding protein OS=Rhizobium leguminosarum bv. viciae ;199
5390; Q1M6A3_RHIL3 Putative methylamine utilization protein MauG OS=Rhizobium ;199
5391; ****** No hits found ****** ;199
5392; ****** No hits found ****** ;199
5393; ****** No hits found ****** ;199
5394; Q1MDW1_RHIL3 Acyl-homoserine-lactone synthase OS=Rhizobium leguminosarum bv. ;199
5395; Q1MDW2_RHIL3 Putative AHL-dependent transcriptional regulator OS=Rhizobium ;199
5396; ****** No hits found ****** ;199
5397; ****** No hits found ****** ;199
5398; ****** No hits found ****** ;199
5399; ****** No hits found ****** ;199
5400; ****** No hits found ****** ;199
5401; Q1MBP0_RHIL3 Conserved hypothetical exported protein OS=Rhizobium leguminosarum ;199
5402; Q1M9Z0_RHIL3 Putative transposase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5403; Q1M9T8_RHIL3 Acyl-homoserine-lactone synthase OS=Rhizobium leguminosarum bv. ;199
5404; Q1MM56_RHIL3 Probable MCP type chemoreceptor, ortholog of S. meliloti mcpT ;199
5405; Q1MM55_RHIL3 Probable two component regulator sensor kinase/regulator OS=Rhizobium ;199
5406; Q1MM51_RHIL3 Putative adenylate cyclase OS=Rhizobium leguminosarum bv. viciae ;199
5407; Q1MM50_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae (strain ;199
5408; Q1M5F0_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5409; Q1MM48_RHIL3 Hypothetical exported protein OS=Rhizobium leguminosarum bv. viciae ;199
5410; ****** No hits found ****** ;199
5411; Q1M7S1_RHIL3 Putative thioredoxin OS=Rhizobium leguminosarum bv. viciae (strain ;199
5412; Q1M7S2_RHIL3 Putative monooxygenase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5413; Q1M7S3_RHIL3 Putative substrate-binding ABC transport protein OS=Rhizobium ;199
5414; Q1M7S4_RHIL3 Putative substrate-binding ABC transport protein OS=Rhizobium ;199
5415; Q1M7S5_RHIL3 Putative transmembrane ABC transport protein OS=Rhizobium ;199
5416; Q1M7S6_RHIL3 Putative acetyltransferase OS=Rhizobium leguminosarum bv. viciae ;199
5417; Q1M7S7_RHIL3 Putative amidohydrolase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5418; Q1M7S8_RHIL3 Putative nitrilotriacetate monooxygenase component OS=Rhizobium ;199
5419; Q1M7S9_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5420; Q1M7T0_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5421; Q1MGV8_RHIL3 Putative MarR family transcriptional regulator OS=Rhizobium ;199
5422; Q1MGV7_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;199
5423; Q1MGV6_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5424; Q1MGV5_RHIL3 Putative GFO/IDH/MocA dehydrogenase OS=Rhizobium leguminosarum bv. ;199
5425; Q1MGV4_RHIL3 Putative ROK family transcriptional regulator OS=Rhizobium ;199
5426; Q1MGV3_RHIL3 Putative solute-binding component of ABC transporter OS=Rhizobium ;199
5427; Q1MGV2_RHIL3 Putative transmembrane component of ABC transporter OS=Rhizobium ;199
5429; Q1MGV0_RHIL3 Putative ATP-binding component of ABC transporter OS=Rhizobium ;199
5430; Q1M6E3_RHIL3 Putative substrate-binding component of ABC transporter OS=Rhizobium ;199
5431; Q1M6E4_RHIL3 Putative alpha-galactosidase OS=Rhizobium leguminosarum bv. viciae ;199
5432; Q1M6E5_RHIL3 Putative AraC family transcriptional regulator OS=Rhizobium ;199
5433; Q1M6E6_RHIL3 Putative methyltransferase OS=Rhizobium leguminosarum bv. viciae ;199
5434; Q1M6E8_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5435; ****** No hits found ****** ;199
5436; Q1M6F0_RHIL3 Putative dehydrogenase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5437; Q1M510_RHIL3 Putative dioxygenase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5438; Q1M509_RHIL3 Putative dichlorophenol monooxygenase/hydroxylase OS=Rhizobium ;199
5439; Q1M508_RHIL3 Putative permease component of ABC transporter OS=Rhizobium ;199
5440; Q1M507_RHIL3 Putative permease component of ABC transporter OS=Rhizobium ;199
5441; Q1M506_RHIL3 Putative ATP-binding component of ABC transporter OS=Rhizobium ;199
5442; Q1M505_RHIL3 Putative ATP-binding ABC transporter component OS=Rhizobium ;199
5443; Q1M504_RHIL3 Putative substrate-binding component of ABC transporter OS=Rhizobium ;199
5444; Q1M503_RHIL3 Putative maleylacetate reductase OS=Rhizobium leguminosarum bv. ;199
5445; Q1M502_RHIL3 Putative dioxygenase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5446; Q1M501_RHIL3 Putative LysR family transcriptional regulator OS=Rhizobium ;199
5447; Q1MBL2_RHIL3 Putative AraC family transcriptional regulator OS=Rhizobium ;199
5448; Q1MBL1_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. ;199
5449; SYE_RHIL3 Glutamate--tRNA ligase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5450; SYK_RHIL3 Lysine--tRNA ligase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5451; Q1MBK8_RHIL3 Putative oxidoreductase OS=Rhizobium leguminosarum bv. viciae ;199
5452; Q1MBK7_RHIL3 Putative AraC family transcriptional regulator OS=Rhizobium ;199
5453; Q1MBK6_RHIL3 Conserved hypothetical exported protein OS=Rhizobium leguminosarum ;199
5454; Q1MBK5_RHIL3 Putative LysR family transcriptional regulator OS=Rhizobium ;199
5455; Q1MBK4_RHIL3 Putative solute-binding component of ABC transporter OS=Rhizobium ;199
5456; ****** No hits found ****** ;199
5457; ****** No hits found ****** ;199
5458; Q1MDV7_RHIL3 Putative outer membrane protein related to bp26 antigen of Brucella ;199
5459; Q1MDV6_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5460; Q1MDV5_RHIL3 Conserved hypothetical exported protein OS=Rhizobium leguminosarum ;199
5461; Q1MDV4_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5462; Q1MDV3_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5463; Q1MDV2_RHIL3 Putative HAD family hydrolase OS=Rhizobium leguminosarum bv. viciae ;199
5464; Q1MDV1_RHIL3 Conserved hypothetical exported protein (Fragment) OS=Rhizobium ;199
5465; Q1MDV0_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. viciae ;199
5466; Q1MDU9_RHIL3 Putative transcriptional activator protein OS=Rhizobium ;199
5468; Q1MEW6_RHIL3 Putative RNA polymerase sigma factor OS=Rhizobium leguminosarum bv. ;199
5469; Q1MEW7_RHIL3 Conserved hypothetical exported protein OS=Rhizobium leguminosarum ;199
5470; Q1MEW8_RHIL3 Putative transmembrane b-type cytochrome protein OS=Rhizobium ;199
5471; Q1MEX0_RHIL3 Protocatechuate 3,4-dioxygenase beta chain (Ec 1.13.11.3) (3,4-pcd) ;199
5472; Q1MEX1_RHIL3 Putative Na+/H+ antiporter protein OS=Rhizobium leguminosarum bv. ;199
5473; KUP2_RHIL3 Probable potassium transport system protein kup 2 OS=Rhizobium ;199
5474; Q1MEX3_RHIL3 Tyrosine--tRNA ligase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5475; Q1MKY8_RHIL3 Putative ErfK/YbiS/YhnG family protein OS=Rhizobium leguminosarum ;199
5476; Q1MKY9_RHIL3 Putative exported ErfK/YbiS/YhnG protein OS=Rhizobium leguminosarum ;199
5477; Q1MKZ0_RHIL3 Lipid A oxidase OS=Rhizobium leguminosarum bv. viciae (strain 3841) ;199
5478; Q1MKZ1_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5479; Q1MKZ2_RHIL3 Glycolate oxidase iron-sulfur subunit OS=Rhizobium leguminosarum bv. ;199
5480; Q1MKZ3_RHIL3 Putative glycolate oxidase subunit OS=Rhizobium leguminosarum bv. ;199
5481; Q1MKZ4_RHIL3 Putative glycolate oxidase subunit OS=Rhizobium leguminosarum bv. ;199
5482; Q1MKZ5_RHIL3 Putative LysR family transcriptional regulator OS=Rhizobium ;199
5483; Q1MKZ6_RHIL3 Putative LysR family transcriptional regulator OS=Rhizobium ;199
5484; Q1MKZ7_RHIL3 Putative alcohol dehydrogenase OS=Rhizobium leguminosarum bv. ;199
5485; ****** No hits found ****** ;199
5486; Q1M678_RHIL3 Putative two component sensor kinase/response regulator OS=Rhizobium ;199
5487; ****** No hits found ****** ;199
5488; ****** No hits found ****** ;199
5489; Q1M677_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5490; Q1M676_RHIL3 Putative uracil-DNA glycosylase OS=Rhizobium leguminosarum bv. ;199
5492; Q1M674_RHIL3 Putative endonuclease/exonuclease/phosphatase family protein ;199
5493; ****** No hits found ****** ;199
5494; Q1M6M1_RHIL3 Putative cyclohexadiene dehydrogenase OS=Rhizobium leguminosarum ;199
5495; Q1M7Q7_RHIL3 Putative monooxygenase OS=Rhizobium leguminosarum bv. viciae ;199
5496; Q1MMC2_RHIL3 Putative S-adenosylmethionine synthetase OS=Rhizobium leguminosarum ;199
5497; Q1M8D0_RHIL3 Putative hydrolase OS=Rhizobium leguminosarum bv. viciae (strain ;199
5498; Q1MI67_RHIL3 Putative epoxide hydrolase OS=Rhizobium leguminosarum bv. viciae ;199
5499; Q1MGL6_RHIL3 1,4-alpha-glucan branching enzyme OS=Rhizobium leguminosarum bv. ;199
5500; Q1MGL5_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5501; Q1MGL4_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5502; Q1MGL3_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5503; Q1MGL2_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5504; Q1MGL1_RHIL3 Putative solute-binding component of ABC transporter OS=Rhizobium ;199
5505; Q1MGL0_RHIL3 Putative transmembrane component of ABC transporter OS=Rhizobium ;199
5506; Q1MGK9_RHIL3 sn-glycerol-3-phosphate transport system permease protein UgpE ;199
5507; Q1MGK8_RHIL3 Putative solute-binding component of ABC transporter OS=Rhizobium ;199
5508; Q1MI97_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5509; Q1M886_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5510; Q1MAF1_RHIL3 Putative GntR family transcriptional regulator OS=Rhizobium ;199
5511; Q1MAF2_RHIL3 Putative aminotransferase OS=Rhizobium leguminosarum bv. viciae ;199
5512; Q1MAF3_RHIL3 N-acetylglucosamine-6-phosphate deacetylase OS=Rhizobium ;199
5513; Q1MAF4_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5514; Q1MHR6_RHIL3 Putative transposase-related protein OS=Rhizobium leguminosarum bv. ;199
5515; EFP_RHIL3 Elongation factor P OS=Rhizobium leguminosarum bv. viciae (strain ;199
5516; Q1MAF6_RHIL3 Putative lysyl-tRNA synthetase homolog OS=Rhizobium leguminosarum bv. ;199
5517; Q1MAF7_RHIL3 Putative L-lysine 2,3-aminomutase OS=Rhizobium leguminosarum bv. ;199
5518; Q1MAF8_RHIL3 Uncharacterized protein OS=Rhizobium leguminosarum bv. viciae ;199
5519; Q1MEE6_RHIL3 Putative transmembrane component of ABC transporter OS=Rhizobium ;199
5520; Q1M3B2_RHIL3 Putative transposase related protein OS=Rhizobium leguminosarum bv. ;199
5521; Q1M3B2_RHIL3 Putative transposase related protein OS=Rhizobium leguminosarum bv. ;199
5522; Q1M9X7_RHIL3 Putative insertion sequence protein OS=Rhizobium leguminosarum bv. ;199
5523; Q1MGK7_RHIL3 Putative HTH-type transcriptional regulator OS=Rhizobium ;199
5524; Q1MGK6_RHIL3 Probable peptidase/protease OS=Rhizobium leguminosarum bv. viciae ;199
5525; Q1MGK5_RHIL3 Putative acetyltransferase OS=Rhizobium leguminosarum bv. viciae ;199
5526; Q1MGK4_RHIL3 Putative MarR family transcriptional regulator OS=Rhizobium ;199
5527; Q1MGK3_RHIL3 Putative transmembrane protein OS=Rhizobium leguminosarum bv. viciae ;199
